column1	column2
gene9873	GO:0004672, GO:0005524, GO:0006468, GO:0007049
gene9876	GO:0005622, GO:0000166, GO:0016849, GO:0009190, GO:0035556
gene9879	GO:0016849, GO:0009190, GO:0035556
gene9881	GO:0043565, GO:0006355
gene9883	GO:0003676, GO:0046872
gene9886	GO:0005634, GO:0005515, GO:0008270, GO:0016568
gene9887	GO:0004553, GO:0005975
gene9888	GO:0005488, GO:0016773, GO:0046854, GO:0048015
gene9889	GO:0004798, GO:0005524, GO:0006233, GO:0006206
gene9890	GO:0001518, GO:0005248, GO:0006814, GO:0055085
gene9891	GO:0046872
gene9892	GO:0001518, GO:0005248, GO:0008081, GO:0006814, GO:0055085
gene9895	GO:0005248, GO:0006814, GO:0001518
gene9897	GO:0016538, GO:0000074, GO:0045859
gene9898	GO:0008250, GO:0016021, GO:0006487
gene9899	GO:0043229, GO:0016787, GO:0000723
gene9900	GO:0006457
gene9901	GO:0016021, GO:0000287, GO:0004012, GO:0005524, GO:0006812, GO:0015917
gene9902	GO:0005871, GO:0005874, GO:0003777, GO:0004812, GO:0005524, GO:0008017, GO:0016887, GO:0006418, GO:0007018, GO:0045298
gene9903	GO:0042578
gene9904	GO:0006606
gene9905	GO:0005515
gene9906	GO:0003677, GO:0005524, GO:0008094, GO:0006281
gene9910	GO:0016021, GO:0005230, GO:0006811
gene9912	GO:0005783, GO:0016853, GO:0045454
gene9914	GO:0005634, GO:0005737, GO:0000166, GO:0003723, GO:0006396
gene9915	GO:0016021, GO:0008236, GO:0006465
gene9916	GO:0004563, GO:0005975, GO:0001575, GO:0006027, GO:0006040
gene9917	GO:0005622, GO:0005525, GO:0006886, GO:0007264
gene9918	GO:0008270, GO:0016874, GO:0008152
gene9922	GO:0005730, GO:0012505, GO:0031301, GO:0044444, GO:0098588, GO:0003723, GO:0006355, GO:0043065
gene9923	GO:0016020
gene9926	GO:0005515
gene9929	GO:0016021, GO:0005515, GO:0016500, GO:0007187
gene9930	GO:0005614, GO:0005654, GO:0097386, GO:0005248, GO:0005515, GO:0005524, GO:0008201, GO:0003025, GO:0007605, GO:0007608, GO:0007626, GO:0019228, GO:0021554, GO:0021563, GO:0021564, GO:0034765, GO:0035725, GO:0055078, GO:0086010, GO:0001518
gene9937	GO:0005515
gene9939	GO:0016758, GO:0008152
gene9941	GO:0016787, GO:0008152
gene9943	GO:0005515
gene9946	GO:0005515
gene9948	GO:0016491, GO:0008152
gene9949	GO:0016491, GO:0008152
gene9950	GO:0006479
gene9951	GO:0005515, GO:0043087
gene9952	GO:0005515
gene9957	GO:0016020
gene9959	GO:0005783, GO:0004656, GO:0005506, GO:0005515, GO:0016702, GO:0031418, GO:0055114, GO:0006525, GO:0006560, GO:0018401
gene9960	GO:0005783, GO:0004656, GO:0005506, GO:0005515, GO:0016702, GO:0031418, GO:0055114, GO:0006525, GO:0006560, GO:0018401
gene9966	GO:0005737, GO:0004795, GO:0030170, GO:0009088, GO:0006544, GO:0006563, GO:0042816
gene9967	GO:0005783, GO:0004656, GO:0005506, GO:0005515, GO:0016702, GO:0031418, GO:0055114, GO:0006525, GO:0006560, GO:0018401
gene9968	GO:0005509, GO:0005515
gene9971	GO:0005783, GO:0004656, GO:0005506, GO:0005515, GO:0016702, GO:0031418, GO:0055114, GO:0006525, GO:0006560, GO:0018401
gene9973	GO:0005783, GO:0004656, GO:0005506, GO:0005515, GO:0016702, GO:0031418, GO:0055114, GO:0006525, GO:0006560, GO:0018401
gene9977	GO:0004553, GO:0005975
gene9979	GO:0005515, GO:0008233
gene9980	GO:0016020, GO:0004714, GO:0005515, GO:0005524, GO:0006468, GO:0007169
gene9981	GO:0004497, GO:0005506, GO:0016705, GO:0020037, GO:0055114
gene9982	GO:0003676
gene9984	GO:0003676
gene9985	GO:0016020, GO:0004714, GO:0005515, GO:0005524, GO:0006468, GO:0007169
gene9986	GO:0070652, GO:0051225, GO:0051297
gene9987	GO:0005515
gene9990	GO:0046872
gene9991	GO:0046872, GO:0016043, GO:0044085, GO:0044763
gene9992	GO:0005622, GO:0016021, GO:0005215, GO:0006810
gene9993	GO:0017137, GO:0006886, GO:0017157
gene9995	GO:0005622, GO:0003924, GO:0005515, GO:0005525, GO:0006400
gene9996	GO:0003697, GO:0005524, GO:0043139, GO:0006260, GO:0005657
gene9997	GO:0016021, GO:0004190
gene9998	GO:0016021, GO:0006810
gene9999	GO:0016020, GO:0005215, GO:0006857
gene10000	GO:0005622, GO:0016021, GO:0005215, GO:0006810
gene10001	GO:0042254
gene10004	GO:0050290, GO:0006687
gene10005	GO:0016021, GO:0006810
gene10006	GO:0005622, GO:0016021, GO:0004672, GO:0005215, GO:0005515, GO:0005524, GO:0006468, GO:0006810
gene10007	GO:0016021, GO:0006810
gene10008	GO:0016021, GO:0006810
gene10009	GO:0016021, GO:0006810
gene10010	GO:0016021, GO:0006810
gene10011	GO:0005622, GO:0016021, GO:0005215, GO:0006810
gene10012	GO:0016021, GO:0006810
gene10014	GO:0016021, GO:0006810
gene10015	GO:0005622, GO:0005215, GO:0006810
gene10016	GO:0008270, GO:0030163
gene10017	GO:0005506, GO:0016705, GO:0020037, GO:0055114
gene10019	GO:0005739, GO:0033617
gene10021	GO:0016020, GO:0005215, GO:0055085
gene10022	GO:0003824
gene10023	GO:0032039, GO:0016180
gene10025	GO:0004722, GO:0043169, GO:0006470, GO:0008287
gene10026	GO:0003677, GO:0003887, GO:0006351, GO:0006260, GO:0042575
gene10028	GO:0016020, GO:0005215, GO:0055085
gene10032	GO:0042995
gene10033	GO:0000166, GO:0003676
gene10034	GO:0005578, GO:0005509, GO:0005515, GO:0007165
gene10035	GO:0005506, GO:0016705, GO:0020037, GO:0055114
gene10036	GO:0005730, GO:0005769, GO:0005770, GO:0030176, GO:0004004, GO:0044822, GO:0001967, GO:0006396, GO:0008284, GO:0030307, GO:0030433, GO:0030968, GO:0030970
gene10037	GO:0016020, GO:0005525, GO:0007264, GO:0015031
gene10039	GO:0005215, GO:0008289, GO:0006810
gene10040	GO:0003677, GO:0003899, GO:0046983, GO:0006351, GO:0005730, GO:0006144, GO:0006206
gene10042	GO:0016021, GO:0055085
gene10043	GO:0043565, GO:0006355
gene10044	GO:0046982, GO:0006366
gene10045	GO:0005811, GO:0016006, GO:0016021, GO:0031966, GO:0005371, GO:0006843, GO:0055085
gene10048	GO:0016491, GO:0008152
gene10049	GO:0004127, GO:0005524, GO:0009041, GO:0006207, GO:0006221
gene10050	GO:0005515
gene10051	GO:0016020, GO:0008378, GO:0006486
gene10052	GO:0016021, GO:0006810
gene10053	GO:0016021, GO:0006810
gene10054	GO:0016021, GO:0006810
gene10055	GO:0016021, GO:0006810
gene10056	GO:0016021, GO:0006810
gene10057	GO:0043229, GO:0003676, GO:0003916, GO:0006265
gene10065	GO:0003746, GO:0003924, GO:0005525, GO:0005840, GO:0006448
gene10067	GO:0043565, GO:0006355
gene10068	GO:0004707, GO:0005524, GO:0006468, GO:0007178, GO:0009069
gene10069	GO:0000139, GO:0016021, GO:0005338, GO:0005351, GO:0008643, GO:0015780, GO:0015992, GO:1901679
gene10070	GO:0005096, GO:0005515
gene10071	GO:0005871, GO:0003777, GO:0005524, GO:0008017, GO:0007018, GO:0005874, GO:0045298
gene10072	GO:0005515
gene10073	GO:0005515
gene10074	GO:0005506, GO:0016491, GO:0006633, GO:0055114
gene10075	GO:0005488
gene10076	GO:0016491, GO:0008152
gene10077	GO:0005506, GO:0010181, GO:0016491, GO:0055114
gene10078	GO:0005515
gene10079	GO:0005737, GO:0016874, GO:0031625, GO:0061630, GO:0000209, GO:0006511
gene10081	GO:0004197, GO:0006508
gene10083	GO:0005506, GO:0016491, GO:0006633, GO:0055114
gene10085	GO:0005506, GO:0016491, GO:0006633, GO:0055114
gene10086	GO:0004814, GO:0005524, GO:0006420, GO:0006525, GO:0006560
gene10087	GO:0005634, GO:0003723, GO:0042255
gene10091	GO:0005515
gene10092	GO:0005524
gene10093	GO:0005524
gene10094	GO:0005634, GO:0003676, GO:0008270
gene10095	GO:0004674, GO:0005524, GO:0006468, GO:0009069
gene10099	GO:0016620, GO:0055114
gene10100	GO:0008168, GO:0035246
gene10101	GO:0016021, GO:0006810
gene10102	GO:0004722, GO:0043169, GO:0006470, GO:0008287
gene10103	GO:0005622, GO:0004672, GO:0005524, GO:0046872, GO:0006468, GO:0035556
gene10104	GO:0005793, GO:0016021, GO:0015297, GO:0015786, GO:0098656
gene10106	GO:0005515
gene10107	GO:0005622, GO:0016020, GO:0003924, GO:0005525, GO:0006886, GO:0006913, GO:0007264
gene10111	GO:0004181, GO:0008270, GO:0006508
gene10112	GO:0005634, GO:0005515, GO:0051028
gene10113	GO:0016021, GO:0008158, GO:0030301, GO:0007165
gene10114	GO:0003677, GO:0005524, GO:0006260
gene10115	GO:0005634, GO:0003677, GO:0003682, GO:0003886, GO:0008134, GO:0008270, GO:0002088, GO:0010842, GO:0031017, GO:0035622, GO:0044030, GO:0048565, GO:0051216, GO:0051567, GO:0090116, GO:0000785, GO:0006555, GO:0005667
gene10116	GO:0008168, GO:0035246
gene10118	GO:0005634, GO:0005737, GO:0003677, GO:0003700, GO:0005515, GO:0006355, GO:0005667, GO:0045449
gene10121	GO:0046872
gene10122	GO:0003840, GO:0006749, GO:0006691, GO:0006693, GO:0019530
gene10123	GO:0003840, GO:0006749, GO:0006691, GO:0006693, GO:0019530
gene10125	GO:0005515
gene10126	GO:0016020, GO:0004504, GO:0005507, GO:0005515, GO:0006518, GO:0055114
gene10127	GO:0008146
gene10128	GO:0008146
gene10132	GO:0005637, GO:0005638, GO:0005198
gene10133	GO:0005515
gene10134	GO:0016012, GO:0016021
gene10136	GO:0004077, GO:0006464, GO:0006768
gene10137	GO:0005515
gene10139	GO:0016021, GO:0006810
gene10140	GO:0016884
gene10141	GO:0016020, GO:0005044, GO:0030247, GO:0006955, GO:0007165
gene10142	GO:0016020, GO:0005044, GO:0030247, GO:0006898, GO:0006955, GO:0007165
gene10143	GO:0072588, GO:0030515, GO:0001522, GO:0042254
gene10145	GO:0016021, GO:0005216, GO:0046983, GO:0034220
gene10146	GO:0072546, GO:0005515
gene10147	GO:0016020, GO:0008417, GO:0006486
gene10148	GO:0016020
gene10149	GO:0005515
gene10150	GO:0003677, GO:0003899, GO:0006351, GO:0005730, GO:0006144, GO:0006206
gene10151	GO:0000145, GO:0001927, GO:0051601
gene10152	GO:0003676, GO:0046872
gene10153	GO:0003676, GO:0005515, GO:0046872
gene10154	GO:0019789
gene10156	GO:0016021, GO:0004965, GO:0007216
gene10157	GO:0019904
gene10159	GO:0016620, GO:0055114
gene10161	GO:0016021, GO:0004672, GO:0005524, GO:0016849, GO:0006468, GO:0009190, GO:0035556
gene10162	GO:0004672, GO:0005524, GO:0016849, GO:0006468, GO:0009190, GO:0035556
gene10164	GO:0003824, GO:0008152
gene10169	GO:0003676, GO:0004523, GO:0051252
gene10170	GO:0008280, GO:0003682, GO:0006281, GO:0007064, GO:0000785
gene10171	GO:0003785, GO:0007015
gene10172	GO:0016787
gene10173	GO:0046982
gene10175	GO:0016021, GO:0030246
gene10176	GO:0016620, GO:0055114
gene10177	GO:0005085, GO:0043087
gene10178	GO:0004114, GO:0007601, GO:0006144
gene10179	GO:0005524, GO:0051082, GO:0006457
gene10180	GO:0008280, GO:0003682, GO:0005515, GO:0005524, GO:0006281, GO:0007064, GO:0000785
gene10181	GO:0000922, GO:0005815, GO:0007020
gene10182	GO:0016779, GO:0009058
gene10185	GO:0005515
gene10186	GO:0003924, GO:0005525
gene10187	GO:0005743, GO:0005759, GO:0003924, GO:0005525, GO:0043022, GO:0006412, GO:0045727
gene10188	GO:0035556
gene10189	GO:0046872
gene10198	GO:0016740
gene10200	GO:0016021, GO:0015054, GO:0007187, GO:0007268
gene10201	GO:0008440
gene10202	GO:0008168
gene10204	GO:0005515
gene10206	GO:0004140, GO:0005524, GO:0015937, GO:0015940
gene10207	GO:0003676
gene10209	GO:0016758, GO:0008152
gene10210	GO:0016758, GO:0008152
gene10212	GO:0016758, GO:0008152
gene10214	GO:0005515
gene10218	GO:0016758, GO:0008152
gene10220	GO:0016602, GO:0003700, GO:0046982, GO:0006355, GO:0045449
gene10221	GO:0005814, GO:0007099
gene10222	GO:0005525
gene10223	GO:0005739, GO:0004129, GO:0006123, GO:0015992, GO:0045277
gene10225	GO:0046872
gene10226	GO:0015935, GO:0003735, GO:0006412, GO:0042254
gene10227	GO:0005089, GO:0005515, GO:0043087
gene10228	GO:0016020, GO:0006810
gene10229	GO:0005515
gene10230	GO:0004674, GO:0005089, GO:0009069, GO:0016310, GO:0043087
gene10231	GO:0005515, GO:0007165
gene10232	GO:0046872
gene10234	GO:0046872
gene10236	GO:0005515
gene10240	GO:0005578, GO:0004222, GO:0004867, GO:0005515, GO:0008270
gene10241	GO:0005085, GO:0043547
gene10243	GO:0016020, GO:0005524, GO:0051082, GO:0006457, GO:0006811, GO:0006950, GO:0055085
gene10244	GO:0003677
gene10245	GO:0008168, GO:0006479
gene10247	GO:0006629
gene10249	GO:0003987, GO:0016208, GO:0019427, GO:0006094, GO:0006096, GO:0019643
gene10250	GO:0004559, GO:0005975
gene10251	GO:0016020, GO:0005267, GO:0071805
gene10253	GO:0005856, GO:0005886, GO:0005929, GO:0030030
gene10254	GO:0016020
gene10255	GO:0003677
gene10256	GO:0005737, GO:0006887, GO:0048278
gene10257	GO:0005634, GO:0044212, GO:0006357
gene10261	GO:0016787, GO:0016579
gene10264	GO:0004672, GO:0005524, GO:0006468
gene10265	GO:0043565, GO:0006355
gene10267	GO:0005515, GO:0008270
gene10269	GO:0005669, GO:0046982, GO:0006352
gene10270	GO:0003676, GO:0008408, GO:0006139
gene10271	GO:0004672, GO:0005524, GO:0006468
gene10272	GO:0003995, GO:0050660, GO:0055114, GO:0006118
gene10275	GO:0005515
gene10276	GO:0004672, GO:0005524, GO:0006468
gene10277	GO:0022857, GO:0044765
gene10278	GO:0005515
gene10281	GO:0008536, GO:0006886
gene10282	GO:0005515, GO:0032502
gene10283	GO:0005515
gene10285	GO:0016021, GO:0022891, GO:0055085
gene10286	GO:0005887, GO:0005351, GO:0005355, GO:0015992, GO:0035428, GO:0046323
gene10287	GO:0035145, GO:0003723, GO:0006397
gene10288	GO:0003677
gene10289	GO:0003743, GO:0005840, GO:0006446
gene10290	GO:0031307, GO:0000422
gene10291	GO:0008483, GO:0030170
gene10293	GO:0046982
gene10294	GO:0003677, GO:0005515
gene10295	GO:0005515
gene10296	GO:0016592, GO:0001104, GO:0006357
gene10297	GO:0016021, GO:0055085
gene10298	GO:0003723, GO:0009982, GO:0001522, GO:0006396
gene10299	GO:0071797, GO:0004842, GO:0005515, GO:0008270, GO:0016567
gene10300	GO:0016020, GO:0016757
gene10301	GO:0004672, GO:0005524, GO:0006468
gene10302	GO:0005739, GO:0005765, GO:0016021, GO:0031982, GO:0046624, GO:0003376, GO:0006869, GO:0006914, GO:0040011, GO:0055085, GO:0090398, GO:0097352
gene10305	GO:0016021, GO:0015385, GO:0006814, GO:0006885, GO:0055085, GO:0015992
gene10311	GO:0016810, GO:0006807
gene10312	GO:0005085, GO:0043087
gene10313	GO:0036459, GO:0016579
gene10314	GO:0005578, GO:0005615, GO:0050839, GO:0007155, GO:0030198
gene10316	GO:0005515
gene10318	GO:0003924
gene10319	GO:0016616, GO:0051287, GO:0055114
gene10320	GO:0000439, GO:0006289, GO:0006367
gene10321	GO:0004672, GO:0005524, GO:0006468
gene10323	GO:0005515
gene10324	GO:0005622, GO:0005085, GO:0043547
gene10325	GO:0000439, GO:0006289, GO:0006355
gene10326	GO:0000439, GO:0006289, GO:0006355
gene10329	GO:0005743, GO:0006850
gene10330	GO:0006359
gene10331	GO:0006904
gene10332	GO:0002161, GO:0004832, GO:0005524, GO:0006438, GO:0009097, GO:0009098, GO:0009099
gene10335	GO:0016021
gene10336	GO:0016021, GO:0015385, GO:0006814, GO:0006885, GO:0055085, GO:0015992
gene10337	GO:0016791, GO:0008152
gene10340	GO:0016791, GO:0008152
gene10341	GO:0000166, GO:0003676, GO:0008173, GO:0006396, GO:0009451
gene10342	GO:0016021, GO:0005524, GO:0042626, GO:0055085
gene10343	GO:0000166, GO:0003676
gene10344	GO:0031409
gene10345	GO:0004672, GO:0005515, GO:0005524, GO:0006468
gene10347	GO:0016790, GO:0071567, GO:0006508
gene10348	GO:0005089, GO:0043087
gene10349	GO:0005622, GO:0005515, GO:0006396
gene10350	GO:0004553, GO:0005975
gene10351	GO:0004672, GO:0005524, GO:0006468
gene10352	GO:0005801, GO:0006888
gene10354	GO:0003676, GO:0005515, GO:0046872
gene10355	GO:0005515
gene10356	GO:0005515
gene10357	GO:0016491, GO:0008152
gene10358	GO:0005089, GO:0043547
gene10359	GO:0005515, GO:0046872
gene10360	GO:0016779
gene10362	GO:0016491, GO:0008152
gene10364	GO:0004252, GO:0006508
gene10365	GO:0004252, GO:0006508
gene10369	GO:0005524
gene10373	GO:0005524
gene10374	GO:0016020, GO:0008378, GO:0006486
gene10377	GO:0005515
gene10378	GO:0000166, GO:0003676
gene10379	GO:0005515
gene10381	GO:0008168, GO:0008152
gene10382	GO:0032266, GO:0000724, GO:0000910
gene10384	GO:0004222, GO:0008270, GO:0006508
gene10386	GO:0016811, GO:0006807
gene10388	GO:0016787, GO:0008152
gene10392	GO:0004045
gene10393	GO:0004411, GO:0006559, GO:0006570, GO:0055114, GO:0042207
gene10394	GO:0042302
gene10395	GO:0042302
gene10399	GO:0042302
gene10402	GO:0003677, GO:0006352
gene10403	GO:0005524, GO:0008017, GO:0008568, GO:0051013, GO:0045298
gene10405	GO:0005515
gene10407	GO:0042302
gene10409	GO:0003743, GO:0005840, GO:0006446
gene10411	GO:0005840, GO:0003735, GO:0005515, GO:0006412, GO:0042254
gene10414	GO:0042302
gene10415	GO:0042302
gene10417	GO:0004672, GO:0005515, GO:0005524, GO:0006468
gene10424	GO:0005634, GO:0005829, GO:0008469, GO:0006355, GO:0019918, GO:0034969
gene10429	GO:0000166, GO:0003676
gene10432	GO:0004222, GO:0008270, GO:0006508
gene10433	GO:0005634, GO:0005737, GO:0005515, GO:0008565, GO:0006606
gene10434	GO:0005515
gene10440	GO:0005515, GO:0046872
gene10443	GO:0003950
gene10444	GO:0005515
gene10445	GO:0000786, GO:0003677, GO:0046982
gene10448	GO:0042302
gene10449	GO:0005515, GO:0007165
gene10450	GO:0004713, GO:0005515, GO:0005524, GO:0006468
gene10451	GO:0000775, GO:0005634, GO:0007067
gene10456	GO:0005515
gene10461	GO:0016021, GO:0008146, GO:0016051
gene10462	GO:0003824
gene10463	GO:0005515
gene10464	GO:0005874, GO:0005912, GO:0005923, GO:0016328, GO:0005096, GO:0046872, GO:0048487, GO:0000226, GO:0006457, GO:0034333, GO:0043547, GO:0070830, GO:0072668, GO:0045298
gene10465	GO:0005515
gene10466	GO:0005515
gene10468	GO:0016757
gene10470	GO:0005249, GO:0006813, GO:0055085, GO:0008076
gene10472	GO:0005615, GO:0005887, GO:0009986, GO:0045202, GO:0004872, GO:0042043, GO:0052689, GO:0007158, GO:0007416, GO:0008152, GO:0050804, GO:0007165
gene10473	GO:0005615, GO:0005887, GO:0009986, GO:0045202, GO:0004872, GO:0042043, GO:0052689, GO:0007158, GO:0007416, GO:0008152, GO:0050804, GO:0007165
gene10475	GO:0005615, GO:0005887, GO:0009986, GO:0045202, GO:0004104, GO:0004872, GO:0042043, GO:0007158, GO:0007416, GO:0008152, GO:0050804, GO:0007165
gene10476	GO:0007165
gene10477	GO:0005615, GO:0005887, GO:0009986, GO:0045202, GO:0004104, GO:0004872, GO:0042043, GO:0007158, GO:0007416, GO:0007600, GO:0008152, GO:0008355, GO:0050804, GO:0007165
gene10480	GO:0005615, GO:0005887, GO:0009986, GO:0045202, GO:0004872, GO:0042043, GO:0052689, GO:0007158, GO:0007416, GO:0008152, GO:0050804, GO:0007165
gene10481	GO:0007165
gene10482	GO:0005615, GO:0005887, GO:0009986, GO:0045202, GO:0004104, GO:0004872, GO:0042043, GO:0007158, GO:0007416, GO:0008152, GO:0050804, GO:0007165
gene10485	GO:0003723
gene10486	GO:0005783, GO:0016021, GO:0006886
gene10487	GO:0004252, GO:0006508
gene10488	GO:0008168
gene10489	GO:0004672, GO:0005524, GO:0006468
gene10490	GO:0005763, GO:0003735, GO:0042254
gene10491	GO:0000166, GO:0003676
gene10492	GO:0008270
gene10493	GO:0004252, GO:0006508
gene10494	GO:0005813, GO:0044450, GO:0005515, GO:0022402, GO:0046785
gene10495	GO:0016021
gene10498	GO:0005634, GO:0005737, GO:0070530, GO:0043122
gene10499	GO:0016021, GO:0005215, GO:0055085
gene10500	GO:0005739, GO:0004129, GO:0006123, GO:0015992, GO:0045277
gene10504	GO:0016020
gene10505	GO:0003723, GO:0004525, GO:0006396, GO:0051252
gene10506	GO:0042302
gene10507	GO:0052689
gene10508	GO:0005515
gene10509	GO:0016020, GO:0016780, GO:0008654
gene10510	GO:0003723, GO:0005515
gene10511	GO:0005515
gene10513	GO:0016787
gene10515	GO:0005515
gene10516	GO:0003677
gene10517	GO:0005524
gene10519	GO:0005515, GO:0048312
gene10520	GO:0004722, GO:0043169, GO:0006470, GO:0008287
gene10521	GO:0046540, GO:0000244
gene10522	GO:0004842, GO:0005515, GO:0016567
gene10524	GO:0003700, GO:0043565, GO:0006355, GO:0005667, GO:0045449
gene10525	GO:0004672, GO:0005515, GO:0005524, GO:0006468
gene10527	GO:0004030, GO:0006081, GO:0055114, GO:0006094, GO:0006096, GO:0006547, GO:0006558, GO:0006570
gene10528	GO:0005777, GO:0010468
gene10530	GO:0007165
gene10531	GO:0007165
gene10532	GO:0016021, GO:0004930, GO:0007186
gene10533	GO:0016021, GO:0004930, GO:0007186
gene10534	GO:0032266, GO:0043130
gene10535	GO:0032266, GO:0043130
gene10536	GO:0003676, GO:0005524
gene10538	GO:0005730, GO:0030529, GO:0003723, GO:0042254
gene10539	GO:0046872
gene10540	GO:0046872
gene10541	GO:0005515
gene10542	GO:0005515
gene10543	GO:0005089, GO:0005515, GO:0043087
gene10544	GO:0005515
gene10545	GO:0000166, GO:0003676
gene10546	GO:0005515
gene10547	GO:0003677, GO:0008270
gene10548	GO:0005686, GO:0005689, GO:0005730, GO:0016363, GO:0016607, GO:0003677, GO:0003700, GO:0005198, GO:0005515, GO:0008168, GO:0044822, GO:0000398, GO:0006890, GO:0032259, GO:0045893, GO:0005667, GO:0045449
gene10549	GO:0003677
gene10550	GO:0005515
gene10552	GO:0005509, GO:0005515
gene10553	GO:0000166, GO:0003723
gene10554	GO:0005515
gene10555	GO:0005515
gene10556	GO:0005634, GO:0003700, GO:0008270, GO:0043565, GO:0006355, GO:0043401, GO:0005667, GO:0045449
gene10558	GO:0005515, GO:0008270
gene10559	GO:0005096
gene10560	GO:0005096
gene10561	GO:0005634, GO:0003677, GO:0003707, GO:0004879, GO:0006355, GO:0043401
gene10562	GO:0005634, GO:0003700, GO:0003707, GO:0008270, GO:0043565, GO:0006355, GO:0043401, GO:0005667, GO:0045449
gene10564	GO:0004252, GO:0005515, GO:0006508
gene10565	GO:0005515
gene10566	GO:0016614, GO:0050660, GO:0055114
gene10567	GO:0005515
gene10569	GO:0005737, GO:0005515, GO:0006897
gene10572	GO:0004672, GO:0005524, GO:0006468
gene10576	GO:0009055, GO:0015035, GO:0045454, GO:0006118
gene10577	GO:0004553, GO:0005975
gene10578	GO:0005515, GO:0005543
gene10579	GO:0005515
gene10583	GO:0003676, GO:0005524
gene10585	GO:0005515
gene10586	GO:0005737, GO:0016021, GO:0003865, GO:0055114, GO:0006699, GO:0008209, GO:0008210
gene10587	GO:0004555, GO:0005991, GO:0005982, GO:0005985
gene10588	GO:0008080, GO:0042967
gene10589	GO:0044699
gene10590	GO:0005515
gene10594	GO:0003676
gene10595	GO:0005515
gene10596	GO:0004672, GO:0005524, GO:0006468
gene10597	GO:0004672, GO:0005524, GO:0006468
gene10600	GO:0016787
gene10601	GO:0004672, GO:0005524, GO:0006468
gene10603	GO:0005737, GO:0016021, GO:0003865, GO:0055114, GO:0006699, GO:0008209, GO:0008210
gene10605	GO:0005634, GO:0005737, GO:0016442, GO:0003723, GO:0004525, GO:0004530, GO:0004674, GO:0005524, GO:0006309, GO:0006897, GO:0008360, GO:0016055, GO:0018105, GO:0030422, GO:0031054, GO:0090502, GO:0051252, GO:0009069
gene10609	GO:0005515
gene10611	GO:0005515, GO:0008270
gene10612	GO:0008236, GO:0006508
gene10613	GO:0005515
gene10614	GO:0005515
gene10615	GO:0005515
gene10616	GO:0031012, GO:0005198, GO:0007155
